movie_id,title,directors_x,genre,theater_date,stream_date,box_office,mpaa,runtime,studio,writer,full_synop,all_reviewers_average,num_all_reviewers,num_all_fresh,num_all_rotten,top_reviewers_average,num_top_reviewers,num_top_fresh,num_top_rotten,user_rating,num_users,simple_title,year,tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors_y,writers
770672426,Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),"B.D. Clark, Bruce D. Clark","Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy","Oct 21, 1981","Jul 20, 2010",,R,80.0,New World Pictures,"B.D. Clark, Marc Siegler, Brian Clark, Allen G. Siegler","Also known as Planet of Horrors, this film follows a group of astronauts as they travel into space to retrieve the survivors of a spaceship crash. When they arrive on the planet, the crew runs into some hostile aliens who attempt to gorily wipe them out.",4.8/10,12.0,4.0,8.0,,,,,2.8/5,"1,087",Galaxy of Terror,1981,tt0082431,5.1,5442,movie,Galaxy of Terror,Galaxy of Terror,0,1981,\N,81,"Action,Adventure,Horror",nm0163736,"nm0163736,nm0832898,nm0797082"
770673504,Forbidden World (Mutant),Allan Holzman,"Comedy, Horror, Science Fiction & Fantasy","May 1, 1982","Jul 20, 2010",,R,86.0,New World Pictures,"Tim Curnen, R.J. Robertson, Noble Henry",A horrible creature is discovered in the research labs on a far away planet by space explorers in this science fiction film. (AKA Forbidden World),6.2/10,5.0,3.0,2.0,,,,,3/5,549,Forbidden World,1982,tt0083959,5.2,3104,movie,Forbidden World,Forbidden World,0,1982,\N,77,"Horror,Sci-Fi",nm0392833,"nm0192779,nm0691061,nm0731992"
770815842,A Town Called Panic (Panique au village),"Stéphane Aubier, Vincent Patar","Action & Adventure, Animation, Art House & International, Kids & Family","Dec 16, 2009","Jul 20, 2010","$165,349",NR,76.0,Zeitgeist Films,"Stéphane Aubier, Vincent Patar, Guillaume Malandrin, Vincent Tavier","This unusual feature (a French-Belgian-Luxembourgian co-production) stylistically recalls the work of Art Clokey (Gumby, Davey and Goliath), with its lead cast consisting entirely of stop motion-animated children's toys. The premise concerns two such toys -- Cowboy (Stéphane Aubier) and Indian (Bruce Ellison) -- who plan to buy a birthday gift for their friend Horse (the voice of Vincent Patar) but accidentally destroy his house. A series of wacky, often hallucinatory adventures ensues that finds the trio journeying to the center of the earth, wandering across icy tundra and discovering a strange aquatic world inhabited by oddball beings with pointed heads. Benoît Poelvoorde (Man Bites Dog) provides one of the voices.",7.1/10,74.0,60.0,14.0,7.2/10,21.0,19.0,2.0,3.9/5,"4,240",A Town Called Panic,2009,tt1433540,7.5,6873,movie,A Town Called Panic,Panique au village,0,2009,\N,75,"Adventure,Animation,Comedy","nm0665262,nm0041334","nm0041334,nm0665262"
19475,The Hidden Fortress (kakushi-toride No San-akunin),Akira Kurosawa,"Action & Adventure, Art House & International, Classics, Drama","Jan 1, 1958","Jun 28, 2010",,NR,139.0,Media Home Entertainment,"Shinobu Hashimoto, Akira Kurosawa, Hideo Oguni, Ryuzo Kikushima","Two soldiers hide out in the woods from the invading army. They find a gold bar hidden in a tree, and the mood changes from brutality to humor.",8.6/10,29.0,29.0,0.0,,,,,4.1/5,"17,443",The Hidden Fortress,1958,tt0051808,8.1,29205,movie,The Hidden Fortress,Kakushi-toride no san-akunin,0,1958,\N,139,"Adventure,Drama",nm0000041,"nm0452878,nm0644823,nm0368074,nm0000041"
770808692,The White Ribbon (Das weisse Band),Michael Haneke,"Art House & International, Drama","Dec 30, 2009","Jun 29, 2010","$2,077,054",R (for some disturbing content involving violence and sexuality),144.0,Sony Pictures Classics,Michael Haneke,"Set in a Northern German village before World War I during the decline of the Austro-Hungarian empire, depicts the emergence of national socialism.",7.6/10,144.0,123.0,21.0,7.7/10,35.0,28.0,7.0,3.5/5,"90,014",The White Ribbon,2009,tt1149362,7.8,62056,movie,The White Ribbon,Das weiße Band - Eine deutsche Kindergeschichte,0,2009,\N,144,"Drama,History,Mystery",nm0359734,nm0359734
648026532,Daikaijû Gamera (The Giant Monster Gamera),Noriaki Yuasa,"Art House & International, Science Fiction & Fantasy","Nov 26, 1965","May 18, 2010",,NR,80.0,Mill Creek Entertainment,,"The first entry of this Sci-Fi epic takes place midst the peak of the Cold War, as conflict between the East and West transforms into a nuclear disaster! This atomic explosion releases more than massive radiation, it awakens an ancient and long-forgotten legend of - Gamera!",3.7/10,5.0,1.0,4.0,,,,,2.9/5,933,Daikaijû Gamera,1965,tt0059080,4.6,2300,movie,Daikaijû Gamera,Daikaijû Gamera,0,1965,\N,78,"Horror,Sci-Fi",nm0950633,nm0847177
770729028,The Red Baron (Der rote Baron),Nikolai Muellerschoen,"Action & Adventure, Drama, Romance","Mar 31, 2008","Jun 1, 2010",,"PG-13 (for war violence, some disturbing images and brief suggestive material)",106.0,Monterey Media,Nikolai Muellerschoen,"Baron Manfred von Richthofen is the crack pilot of the German aerial combat forces -- a legend in his own time, a hero at home and a man both feared and respected by the enemy. The provocative red paint job of his Fokker aircraft earns him the nickname 'The Red Baron'. Unwittingly, he allows the German high command to manipulate his chivalrous code of honor and misuse him for propaganda purposes until a beautiful and resolute nurse opens his eyes to the tragic fact that there is more to war than dogfights won and adversaries downed. Baron von Richthofen finally becomes aware of his role in the propaganda machine of a senseless and barbarous war.",4.2/10,25.0,5.0,20.0,4.3/10,7.0,2.0,5.0,3.1/5,"11,069",The Red Baron,2008,tt0365675,6.4,10974,movie,The Red Baron,Der rote Baron,0,2008,\N,106,"Action,Adventure,Biography",nm0618391,nm0618391
770673457,California Dreamin' (Nesfarsit) (Endless),Cristian Nemescu,"Art House & International, Comedy, Documentary, Drama","May 26, 2007","May 4, 2010",,NR,155.0,Artificial Eye,"Cristian Nemescu, Catherine Linstrum, Tudor Voican","Romanian director Cristian Nemescu's comedy California Dreamin' (aka Nesfarsit, 2007) unfolds against the backdrop of the Kosovo War, circa 1999. A NATO train rolls through a Romanian hamlet, transporting a plethora of weapons across the country -- without official documents, and equipped only with the verbal consent of the Romanian authorities. The transport thus grows intensely vulnerable to the locals -- particularly the corrupt head of the railway station, who moonlights as a mobster and promptly decides to interfere with the shipment.",6.9/10,18.0,16.0,2.0,6.5/10,6.0,5.0,1.0,3.8/5,"2,134",California Dreamin',2007,tt0449573,7.9,7285,movie,California Dreamin',California Dreamin' (Nesfarsit),0,2007,\N,155,"Comedy,Drama,War",nm0625904,"nm0513186,nm0625904,nm1277847"
770820355,Storm (Sturm),Hans-Christian Schmid,"Art House & International, Drama","Oct 30, 2009","May 4, 2010",,NR,103.0,Film Movement,"Bernd Lange, Hans-Christian Schmid","A prosecutor at a tribunal in the Hague attempts to convince a potential witness to testify in a crucial case against the man accused of deporting and killing Bosnian-Muslim civilians in a small town now known as the Republika Srpska in this tense courtroom drama from director Hans-Christian Schmid. Hannah Maynard is determined to make Goran Duric pay for his crimes against humanity. Her case is complicated, however, when a key witness in the trial becomes ensnared by the contradictions of his own testimony. In order to gain a better understanding of the facts of the case, the court sends a delegation to Bosnia, where the suspicions regarding the reliability of the witness are quickly confirmed. When the witness commits suicide, it begins to appear as if Duric will walk free. Now, Hannah's last hope of keeping the case alive is to travel to the witnesses' funeral in Sarajevo. There, Hannah comes into contact with the witnesses' sister Mira, who seems to know more about the defendant than she readily admits. Hannah works hard to gain Mira's trust, eventually convincing the girl to face her fears of the past and testify in the Hague. When Duric's defense team attempts to have Mira's testimony disallowed and finds their efforts unexpectedly supported by the members of the judiciary, Hannah realizes that her greatest adversaries aren't necessarily at the docks, but standing right beside her in the courtroom every day. ~ Jason Buchanan, Rovi",6.5/10,22.0,18.0,4.0,6.2/10,6.0,5.0,1.0,3.5/5,608,Storm,2009,tt0768239,6.9,1230,movie,Storm,Storm,0,2009,\N,103,Drama,nm0772691,"nm1016679,nm0772691"
770820355,Storm (Sturm),Hans-Christian Schmid,"Art House & International, Drama","Oct 30, 2009","May 4, 2010",,NR,103.0,Film Movement,"Bernd Lange, Hans-Christian Schmid","A prosecutor at a tribunal in the Hague attempts to convince a potential witness to testify in a crucial case against the man accused of deporting and killing Bosnian-Muslim civilians in a small town now known as the Republika Srpska in this tense courtroom drama from director Hans-Christian Schmid. Hannah Maynard is determined to make Goran Duric pay for his crimes against humanity. Her case is complicated, however, when a key witness in the trial becomes ensnared by the contradictions of his own testimony. In order to gain a better understanding of the facts of the case, the court sends a delegation to Bosnia, where the suspicions regarding the reliability of the witness are quickly confirmed. When the witness commits suicide, it begins to appear as if Duric will walk free. Now, Hannah's last hope of keeping the case alive is to travel to the witnesses' funeral in Sarajevo. There, Hannah comes into contact with the witnesses' sister Mira, who seems to know more about the defendant than she readily admits. Hannah works hard to gain Mira's trust, eventually convincing the girl to face her fears of the past and testify in the Hague. When Duric's defense team attempts to have Mira's testimony disallowed and finds their efforts unexpectedly supported by the members of the judiciary, Hannah realizes that her greatest adversaries aren't necessarily at the docks, but standing right beside her in the courtroom every day. ~ Jason Buchanan, Rovi",6.5/10,22.0,18.0,4.0,6.2/10,6.0,5.0,1.0,3.5/5,608,Storm,2009,tt1499685,5.7,142,movie,Storm,Storm,0,2009,\N,82,"Drama,Family",nm0132981,"nm0132981,nm0160184,nm1350794,nm0441028,nm1323505"
770783550,Pirate Radio (The Boat That Rocked),Richard Curtis,"Comedy, Drama, Musical & Performing Arts, Romance","Nov 13, 2009","Apr 13, 2010","$8,000,000","R (for language, and some sexual content including brief nudity)",117.0,Focus Features,Richard Curtis,"In mid- to late-'60s Britain, an unusual yet colorful subculture sprang up and thrived as a product of the upswing in British pop music, only to meet its doom within a few short years. Though the BBC functioned as the country's main source of news and music, its programmers offered very little airtime to rock & roll -- which left an overwhelming need unfulfilled. In response, small bands of ""pirate"" radio enthusiasts set up broadcasting towers on boats just outside of English boundary waters, and transmitted signals to an estimated 25 million listeners, 24 hours a day and seven days per week. Unsurprisingly, the DJs who took charge of these broadcasts could rival just about anyone in terms of flamboyance and outsized personalities. With Pirate Radio (released as The Boat That Rocked in the U.K.), writer-director Richard Curtis (Love Actually) travels back to the Swinging Sixties and takes a headfirst plunge into this colorful realm. The story opens in 1966, aboard a rusty fishing trawler christened Radio Rock and equipped with pirate broadcasting equipment. Here, the slightly daft elitist Quentin (Bill Nighy) presides over a motley crew of joint-toking, sex-hungry disc jockeys including Dave (Nick Frost), a heavyset boob who nevertheless considers himself a hot property with women and loves to chase skirts; ""The Count"" (Philip Seymour Hoffman), an American DJ who aspires to be the first person to drop an F-bomb over the British airwaves; the gloom-laden Irishman Simon (Chris O'Dowd); bonked-out hipster Thick Kevin (Tom Brooke); womanizer Mark (Tom Wisdom); Angus (Rhys Darby), a New Zealander whom nobody likes; and the only female member of the group, lesbian cook Felicity (Katherine Parkinson). These misfits pull off quite a show -- enough of one that they attain the status of national idols for the youth culture -- but the super-conservative government minister Dormandy (Kenneth Branagh) detests the whole business and will do almost anything in his power to shut them down.",5.7/10,162.0,100.0,62.0,5.2/10,38.0,21.0,17.0,3.1/5,"267,051",Pirate Radio,2009,tt1131729,7.4,100724,movie,Pirate Radio,The Boat That Rocked,0,2009,\N,135,"Comedy,Drama,Music",nm0193485,nm0193485
770800393,Mammoth (Mammut),Lukas Moodysson,"Art House & International, Drama","Nov 20, 2009","Apr 20, 2010",,R,125.0,IFC Films,Lukas Moodysson,"Three years after his ""experimental"" phase wrapped with the jarring, iconoclastic Container, Swedish enfant terrible Lukas Moodysson returned for this sprawling, ambitious social drama. Echoing Alejandro González Iñárritu's Babel and featuring two Hollywood A-listers as his leads, Mammoth also marked the director's premier English-language project. Michelle Williams and Gael García Bernal co-star as Ellen and Leo, New York marrieds; she's an emergency-room surgeon, he's a listless, vaguely dissatisfied Internet game designer. They have a family, albeit an unconventional and dysfunctional one: seven-year-old daughter Jackie (Sophie Nyweide) is practically being raised by a 24/7 Filipino caregiver, Gloria (Marife Necesito), who dotes on her incessantly. This provokes the envy of Ellen and the resentment of Gloria's two geographically estranged sons, Manuel (Martin Delos Santos) and Salvador (Jan Nicdao), who repeatedly phone their mom from Manila and plead with her to come home. Gloria's mother grows so distressed by this behavior that she attempts to show Salvador just how easy his life is in comparison to that of others, which leads to unanticipated tragic consequences. Meanwhile, Leo teams up with a shifty associate, Bob (Tom McCarthy), flies to Thailand, and encounters a freewheeling, laid-back working mother named Cookie (Run Srinikornchot). Step by step, the actions that Leo takes while abroad create a domino effect and alter everyone's lives in irreversible ways.",5.2/10,42.0,19.0,23.0,4.5/10,14.0,4.0,10.0,3.3/5,"7,004",Mammoth,2009,tt1038043,6.9,9165,movie,Mammoth,Mammoth,0,2009,\N,125,"Drama,Romance",nm0600546,nm0600546
