nconst,primaryName,primaryProfession,knownForTitles
nm0960276,Jon Øigarden,actor,tt7280898
nm0960336,Turid Øversveen,"producer,actress","tt1595833,tt0453383,tt1332134,tt0276919"
nm0960486,Marty Appel,"miscellaneous,actor","tt2132954,tt0787424,tt0790477,tt0250934"
nm0960634,Geraud Brisson,"editor,editorial_department,visual_effects","tt4635282,tt2581458,tt4643084,tt2994190"
nm0960657,Geezer Butler,"soundtrack,composer,actor","tt0371746,tt0181875,tt3731562,tt1386697"
nm0960711,Gaby Chiappe,"writer,actress","tt5810626,tt1661275,tt1258189,tt2396135"
nm0960774,Alejandra Cárdenas,"producer,production_manager,miscellaneous","tt0120679,tt0365485,tt0443274,tt2273657"
nm0960842,Jacek Drosio,"editor,cinematographer,producer","tt4358230,tt1263736,tt6415416,tt2650642"
nm0960867,Michal Englert,"cinematographer,camera_department,writer","tt2650642,tt4358230,tt2551428,tt1263736"
nm0960912,Lyndsy Fonseca,actress,"tt1650554,tt1369706,tt1231587,tt1250777"
nm0961027,David Guglielmo,"casting_department,casting_director,writer","tt6964844,tt8510350,tt3342332,tt5304996"
nm0961577,Frank Pugliese,"producer,writer,director","tt0106028,tt0105994,tt5446696,tt1856010"
nm0961727,Hugo Shong,producer,"tt1711425,tt1090662,tt1554523,tt0937347"
nm0961827,Vanessa Taylor,"producer,writer","tt1840309,tt0944947,tt0285333,tt5580390"
nm0962223,Tom Hern,"actor,producer,assistant_director","tt4834220,tt6902676,tt4779682,tt2192016"
nm0962260,Brett Kelly,actor,"tt0862856,tt0488658,tt0307987,tt1798603"
nm0962261,Will Kemp,"actor,producer","tt0412022,tt1023481,tt2817246,tt2710394"
nm0962378,Jeff Richmond,"composer,producer,soundtrack","tt3553442,tt3339966,tt0496424,tt0377092"
nm0962447,Jin Wang,actor,"tt0244709,tt0384504"
nm0962588,Emily Pearson,"actress,producer,soundtrack","tt0268200,tt0454962,tt0892051,tt2287170"
nm0962596,Pamela Ribon,"writer,producer,actress","tt3521164,tt2458776,tt5848272,tt0898332"
nm0962729,Brian Taylor,"writer,director,producer","tt5462326,tt1121931,tt0479884,tt1034032"
nm0962782,Joshua Charson,"editor,editorial_department","tt0118276,tt2364582,tt1119644,tt1582459"
nm0962825,Douglas Baxter,"producer,miscellaneous","tt5424998,tt5619142,tt0028442"
nm0962849,Maggie Carey,"writer,director,producer","tt2575988,tt1758795,tt2467372,tt3230454"
nm0962877,Shane Daly,"cinematographer,camera_department,visual_effects","tt5076792,tt1989475,tt1492179,tt6958022"
nm0962938,Charlie Gruet,"cinematographer,camera_department,actor","tt6078096,tt8310612,tt6566830,tt0072562"
nm0963082,Bill Purple,"assistant_director,director,miscellaneous","tt3551096,tt1330018,tt7410352,tt5592146"
nm0963103,Tao Ruspoli,"director,producer,cinematographer","tt1103221,tt0116669,tt1615065,tt1515195"
nm0963124,Karen Sim,"editor,producer,editorial_department","tt2049589,tt8106552,tt1877895,tt5275872"
nm0963188,P. Andrew Willis,"composer,music_department,actor","tt9218082,tt1430077,tt3919598,tt5954350"
nm0963211,Ben Cosgrove,producer,"tt0405296,tt0365737,tt0366627,tt0278504"
nm0963216,Sally George,"producer,director","tt0264972,tt1047007,tt0429290,tt0280262"
nm0963233,Joaquín Padró,"producer,executive","tt1937149,tt1512685,tt0464141,tt0436374"
nm0963236,John Schneider,"producer,manager,actor","tt0975645,tt0490086,tt0302640,tt0255798"
nm0963348,Allen Crowe,"writer,miscellaneous,producer","tt0804432,tt2357788,tt0103437,tt0098790"
nm0963359,Jane Goldman,"producer,writer","tt2802144,tt1250777,tt1596365,tt0486655"
nm0963396,Dean Young,"producer,writer,miscellaneous","tt0118375,tt2404299,tt1439629,tt0111945"
nm0963400,Michael Ellis,"producer,writer,production_manager","tt0209475,tt6487482,tt1754824,tt1212454"
nm0967723,Ed Stephenson,"cinematographer,camera_department,producer","tt0413239,tt1534789,tt3551954,tt7634452"
nm0968405,Adam Campbell,"actor,writer","tt3339966,tt1195478,tt2378794,tt4955480"
nm0968541,Oksana Akinshina,actress,"tt0284492,tt1239426,tt0300140,tt0372183"
nm0968789,Darlene Caamano Loquet,"producer,executive,miscellaneous","tt0480242,tt0478134,tt1179069,tt0485851"
nm0968797,Sophie Cattani,"actress,soundtrack","tt6096030,tt1847731,tt4333408,tt1661420"
nm0968966,Jan De Ruiter,producer,"tt1554554,tt5863360,tt0397491,tt1144488"
nm0969191,Jennifer Gelfer,"producer,director,actress","tt1815621,tt8991400,tt1884755,tt1000774"
nm0969428,Tusshar Kapoor,"actor,assistant_director","tt0284328,tt0495034,tt1092005,tt1024943"
nm0969563,Réka Lemhényi,"editor,actress,editorial_department","tt1561768,tt0410730,tt0269500,tt4016994"
nm0969585,Malcolm Lindsay,"composer,music_department,editorial_department","tt1186356,tt0289635,tt0379185,tt0331338"
nm0969815,Dana Niu,"music_department,composer","tt0482571,tt0448011,tt3315342,tt1098327"
nm0970009,Kurt Rauer,"producer,visual_effects,special_effects","tt0924518,tt1509130,tt1540741,tt2611160"
nm0970125,Steffen Schlachtenhaufen,"visual_effects,producer,writer","tt1999995,tt1173907,tt6504538,tt3074952"
nm0970196,Tim Sidell,"cinematographer,camera_department,visual_effects","tt1986953,tt1833844,tt2717318,tt1548850"
nm0970337,Ferran Terraza,"actor,miscellaneous","tt1649443,tt1649444,tt1038988,tt1245112"
nm0970447,Conrad Vernon,"actor,producer,animation_department","tt0126029,tt1700841,tt0298148,tt0892782"
nm0970537,Kata Wéber,"actress,writer,casting_director","tt0835876,tt2844798,tt5842890,tt0283859"
nm0970606,Cody Cameron,"actor,animation_department,director","tt0126029,tt1985966,tt0298148,tt0413267"
nm0970607,Michael Chang,"director,art_department,miscellaneous","tt0343314,tt1641384,tt0274262,tt1877889"
nm0970805,Ben Cotton,"actor,soundtrack","tt0296572,tt1185266,tt0374455,tt0439815"
nm0970989,Jesse Johnson,"soundtrack,actor,composer","tt0101891,tt0091790,tt0099044,tt0117913"
nm0971017,Christopher Knights,"actor,editorial_department,editor","tt0298148,tt1911658,tt0351283,tt0413267"
nm0971041,Christian Lloyd,"actor,writer,director","tt2879552,tt5722298,tt2172584,tt5834204"
nm0971135,Craig Parkinson,actor,"tt1548850,tt1341167,tt0437954,tt0421082"
nm0971239,Simon J. Smith,"visual_effects,director,actor","tt0298148,tt0389790,tt0126029,tt1911658"
nm0971322,Rory Williamson,"actor,director,writer","tt0094481,tt0465503,tt8236600,tt4727954"
nm0971329,Tiger Woods,actor,"tt1845229,tt5822584,tt1610447,tt8249824"
nm0971334,Óscar Zafra,actor,"tt1245112,tt6468322,tt0119974,tt8500086"
nm0971743,Jim Ballantine,"producer,miscellaneous","tt0097757,tt3700456,tt0101178,tt2257959"
nm0971919,Pete Jones,"writer,actor,director","tt0480687,tt2096672,tt0286162,tt0379265"
nm0971956,John Lesher,"producer,executive","tt2562232,tt5478478,tt2713180,tt1855199"
nm0972040,Pamela Pettler,"writer,producer,miscellaneous","tt0121164,tt0472033,tt0385880,tt0346222"
nm0972104,Peter Sattler,"art_department,director,writer","tt0810922,tt2994190,tt0796366,tt0358273"
nm0972113,Rob Schwimmer,"music_department,composer,actor","tt3770750,tt0420609,tt0109503,tt1122836"
nm0972246,Jim Schmidt,"producer,actor,writer","tt0831389,tt0375104,tt1772408,tt2459160"
nm0972395,Rob Edwards,"producer,miscellaneous,writer","tt0133240,tt0103506,tt0780521,tt0098830"
nm0972406,Luuk Frank van Heerde,"writer,production_manager","tt2114358,tt0277491,tt0108913,tt2177477"
nm0972454,Don Winslow,"writer,producer","tt0490242,tt1615065,tt0280344,tt2672748"
nm0972531,Louise Monot,actress,"tt1167660,tt2102355,tt0410946,tt0444518"
nm0972723,Jan Vlasák,"art_department,production_designer,art_director","tt1860359,tt0244479,tt3060244,tt0378341"
nm0972803,Ramsey Avery,"art_department,art_director,production_designer","tt3896198,tt1408101,tt1179933,tt0473308"
nm0972839,Frédéric Bellaïche,"producer,miscellaneous,assistant_director","tt1401668,tt3521442,tt8792882,tt0847487"
nm0972851,Luke Benward,"actor,soundtrack","tt0989757,tt0277434,tt0462346,tt1072755"
nm0972889,Inna Braude,"assistant_director,producer,miscellaneous","tt1695418,tt2449400,tt1174730,tt1091722"
nm0973081,Cornell Dupree,music_department,"tt0132933,tt0240527,tt1333117"
nm0973105,Tono Errando,"director,writer,art_department","tt0390061,tt2436454,tt5772946,tt1235830"
nm0973177,Kyle Gallner,"actor,producer","tt2179136,tt4816626,tt2025690,tt2235108"
nm0973195,Matthew Gledhill,"assistant_director,producer,actor","tt0464913,tt0388838,tt1329457,tt2936180"
nm0973233,Marc Guggenheim,"producer,writer,miscellaneous","tt4532368,tt1133985,tt1734135,tt2193021"
nm0973329,Grace Kahn,"soundtrack,writer,miscellaneous","tt0040053,tt0043669,tt0025972"
nm0973408,Christina Lazaridi,"writer,miscellaneous,producer","tt0269658,tt1610473,tt3810810,tt6229786"
nm0973446,Gary Lundy,"actor,writer,composer","tt5993334,tt1059887,tt0307879,tt0246578"
nm0973475,Javier Mariscal,"art_department,director,writer","tt0444738,tt0436590,tt1235830,tt0117344"
nm0973609,René Pape,"actor,soundtrack","tt1019690,tt2562270,tt0475331,tt0782870"
nm0973648,Greg Poppleton,"actor,miscellaneous","tt1661114,tt0980970,tt0340110,tt4401126"
nm0973652,Scott Holroyd,"actor,producer,miscellaneous","tt4190530,tt0048845,tt1619029,tt1179794"
nm0973733,Tony Sacco,"director,cinematographer,producer","tt0472981,tt0437741,tt1754802,tt3569344"
nm0973835,Josh Sternfeld,"editorial_department,director,writer","tt0365938,tt0297010,tt1461249,tt4799058"
nm0973942,Daniel Vecchione,"cinematographer,camera_department,director","tt3473410,tt2036376,tt0281686,tt2910274"
nm0973974,Devon Werkheiser,"actor,director,producer","tt0405576,tt2381213,tt5304688,tt5716848"
nm0974085,David Gregory,"director,producer,editor","tt3966544,tt0137205,tt1763316,tt1118687"
nm0974172,Kevin Atkinson,"cinematographer,camera_department,visual_effects","tt4341500,tt5566790"
nm0974301,Katie Ford,"writer,producer,miscellaneous","tt0410975,tt0212346,tt1073510,tt1591468"
nm0974364,Jonathan Cherry,actor,"tt1456635,tt1486834,tt0317676,tt0309593"
nm0974572,Suresh John,actor,"tt0811138,tt0465602,tt0245803,tt2128016"
nm0974575,Brian Tee,"actor,writer,producer","tt3949660,tt0369610,tt1430132,tt0463985"
nm0974692,Mariya Kuznetsova,actress,"tt0450450,tt0283623,tt1425631,tt0318034"
nm0974909,Stephen Boucher,"editorial_department,editor,visual_effects","tt0274558,tt1335975,tt0375154,tt0125439"
nm0975001,David Harrington,"music_department,composer","tt0414993,tt0180093,tt0106881,tt6530104"
nm0975026,Nicole Kassell,"director,producer,writer","tt7049682,tt1637727,tt0361127,tt1440161"
nm0975099,Rachael Prior,"miscellaneous,producer","tt3890160,tt0425112,tt1478964,tt3064298"
nm0975187,David Hillary,"producer,production_manager,editorial_department","tt0283003,tt0490086,tt0449061,tt1103256"
nm0975201,Danny Vinik,"producer,director,writer","tt0338187,tt0448143,tt1841598,tt0283003"
nm0975225,Griff Furst,"actor,producer,director","tt2404435,tt2017109,tt1045772,tt8998472"
nm0988803,Antonio Piazza,"writer,director,miscellaneous","tt0430422,tt1567676,tt5375434,tt1971514"
nm0988883,Vinny Appice,"actor,soundtrack","tt9838190,tt4155436,tt9838112,tt1284575"
nm0989182,Tamsin Egerton,actress,"tt0444653,tt0446687,tt1638002,tt3381008"
nm0989278,Brian J. Gilbert,"producer,actor,executive","tt0295700,tt1618435,tt1258157"
nm0989305,Fabio Grassadonia,"writer,director,miscellaneous","tt1971514,tt0430422,tt1567676,tt5375434"
nm0989308,David S. Greathouse,"producer,miscellaneous,executive","tt1972571,tt2119532,tt2140619,tt1399664"
nm0989396,Johannes Imdahl,"cinematographer,camera_department","tt0170949,tt0428167,tt0347293,tt1216331"
nm0989434,Federico Jusid,"composer,music_department,soundtrack","tt5989218,tt5670764,tt4698584,tt1305806"
nm0989887,Lila Salet,actress,"tt1418572,tt1790834,tt2298384,tt1773578"
nm0989902,Matthias Schellenberg,"cinematographer,camera_department,director","tt0845465,tt2647126,tt0276617,tt0408777"
nm0989941,Shintaro Shimosawa,"producer,writer,miscellaneous","tt0391198,tt3658772,tt2071645,tt2012665"
nm0989959,Ksenia Solo,"actress,producer,director","tt2234222,tt1429449,tt0947798,tt2543328"
nm0989994,Astrid Ströher,"writer,producer,miscellaneous","tt1682201,tt8677322,tt1810596,tt1252595"
nm0990025,Andrew R. Tennenbaum,"producer,manager,executive","tt1194173,tt0258463,tt0440963,tt4196776"
nm0990035,David Tobocman,"sound_department,music_department,composer","tt0155711,tt0113118,tt0216772,tt0851530"
nm0990095,Sara Vertongen,actress,"tt2392830,tt2981372,tt5813194,tt0234374"
nm0990239,David Paterson,"actor,writer,composer","tt0215392,tt2611388,tt1767256,tt0816556"
nm0990293,Joe Russell,"camera_department,cinematographer","tt2085059,tt7016936,tt1475582,tt3498622"
nm0990310,Kirsten Johnson,"cinematographer,camera_department,producer","tt0390190,tt5375040,tt6328110,tt4044364"
nm0990439,Dan Callahan,"actor,writer","tt0316654,tt0964539,tt1142988,tt1034032"
nm0990463,Cus D'Amato,,"tt0048907,tt0181275,tt2360246,tt2389096"
nm0990547,Daniel Mays,actor,"tt3748528,tt0485947,tt0200465,tt0983193"
nm0990657,Brian Yang,"actor,producer","tt1600194,tt2626350,tt1258972,tt2359427"
nm0990823,Juliane Friedrich,"production_designer,art_department,costume_designer","tt0411165,tt1783422,tt1223917,tt1954701"
nm0991176,Katie Stern,"producer,miscellaneous,art_department","tt0343737,tt0247199,tt1099935,tt0250081"
nm0991227,Gary S. Hall,"producer,writer,assistant_director","tt0092312,tt0128889,tt0105489,tt0346222"
nm0991229,Houston King,"miscellaneous,producer","tt7158430,tt5655222,tt1682181,tt3824412"
nm0991245,Danny Wallace,"writer,actor,producer","tt4332798,tt1068680,tt2175563,tt2252348"
nm0991355,Scott M. Gimple,"producer,writer,miscellaneous","tt1441135,tt1071875,tt0337761,tt1520211"
nm0991407,Margery Williams,"writer,miscellaneous","tt1086217,tt0974662,tt0254848,tt0075471"
nm0991423,Mark Perez,"writer,producer,director","tt0400497,tt2704998,tt0384793,tt1604106"
nm0991504,Petr Bok,"writer,actor,miscellaneous","tt1239415,tt3101132,tt1573109,tt1322074"
nm0991671,Darcy Fehr,"actor,cinematographer,director","tt1929263,tt1934472,tt5187532,tt1093842"
nm0991810,Mahershala Ali,actor,"tt1817273,tt3322314,tt0421715,tt1856010"
nm0991839,Katia Krafft,"cinematographer,camera_department,sound_department","tt0167874,tt0083452"
nm0991840,Maurice Krafft,cinematographer,"tt0167874,tt0326652,tt0083452,tt0135096"
nm0992000,Arjun Rampal,"actor,soundtrack,writer","tt1230165,tt0461936,tt1024943,tt1562871"
nm0992159,Federico Veiroj,"director,producer,writer","tt0815490,tt8846072,tt4156152,tt1719497"
nm0992289,Russell Peters,"actor,producer,writer","tt0945513,tt1598822,tt2883512,tt6319696"
nm0992370,Wayne Blair,"director,actor,producer","tt0376515,tt0453651,tt1673697,tt3661298"
nm0992389,Bob Burnquist,"camera_department,actor,writer","tt0340403,tt2058673,tt0271232,tt1414349"
nm0992538,Steve Howey,"actor,producer","tt1586680,tt1185266,tt0901476,tt0491152"
nm0992562,Alexander Karim,"actor,writer,assistant_director","tt2180271,tt1274586,tt2568204,tt1790885"
nm0993242,Clémence Poésy,"actress,director,writer","tt0926084,tt1838603,tt0780536,tt0377184"
nm0993358,Lucy Tulugarjuk,"actress,writer,casting_director","tt0285441,tt0484113,tt0478366,tt2600730"
nm0993398,Michiko Yoshitake,producer,"tt0976060,tt0470951,tt4628882,tt6034966"
nm0993496,Kate Connor,"actress,producer,director","tt1511476,tt0352764,tt0452046,tt1282046"
nm0993507,Kat Dennings,"actress,producer,soundtrack","tt0423977,tt0800369,tt0981227,tt1981115"
nm0993668,Katie Roberts,"actress,writer","tt0398281,tt0426597,tt0283469,tt0434933"
nm0993987,Balazs Bolygo,"cinematographer,camera_department","tt0816711,tt1020558,tt2069449,tt0291341"
nm0993994,Manuel Alberto Claro,"cinematographer,camera_department,actor","tt2382009,tt1527186,tt1937390,tt0366943"
nm0994004,Crystel Fournier,"cinematographer,camera_department,sound_department","tt2403991,tt3655522,tt1905003,tt7186092"
nm0994007,Ernesto Herrera,cinematographer,"tt1935896,tt1725073,tt4080012,tt1668212"
nm0994039,Peter Gordon,"cinematographer,camera_department","tt1152840,tt0285340,tt4539506,tt3893332"
nm0994254,Shona Auerbach,"sound_department,director,cinematographer","tt0286071,tt1663626,tt3701204,tt0377752"
nm0994279,Alexandre Coscas,"producer,miscellaneous,writer","tt1320253,tt2874692,tt5368354,tt6288876"
nm0994310,Ben Gluck,"animation_department,director,actor","tt0472033,tt4185364,tt1302067,tt0120917"
nm0994365,Angus MacQueen,"producer,director,writer","tt0285160,tt6999056,tt3485754,tt0133302"
nm0994485,Jeff Myers,"cinematographer,editor,director","tt0285997,tt2298293,tt1833652,tt5012508"
nm0994499,Greg Barker,"producer,director,writer","tt2475544,tt1766189,tt1333656,tt7215444"
nm0994538,Joseph Kahn,"director,cinematographer,editor","tt4671848,tt0329691,tt5883570,tt1701990"
nm0994553,Joe Menendez,"director,producer,writer","tt1064899,tt3337194,tt5615700,tt3148266"
nm0994643,Agustin Rexach,"editorial_department,editor,miscellaneous","tt7826108,tt0285681,tt4396630,tt1600194"
nm0994832,Li-Fen Chien,producer,"tt1379186,tt2095657,tt1252595,tt7504662"
nm0994875,Meredith Garlick,"producer,miscellaneous","tt0268978,tt0158371,tt8286136,tt0396707"
nm0995100,Brendan McCarthy,"actor,director,writer","tt2140379,tt4181172,tt1489428,tt0844441"
nm0995301,Josh Reed,"director,miscellaneous,animation_department","tt2805126,tt1438534,tt0472168,tt2041223"
nm0995329,Jennifer Simpson,"producer,actress,miscellaneous","tt0128445,tt0333780,tt2657538,tt0472160"
nm0995444,Geórgia Costa Araújo,"producer,writer,editor","tt1891885,tt7659918,tt5518298,tt1205004"
nm0995460,Charles Bronfman,producer,"tt1583743,tt0285812"
nm0995518,Nadine Luque,"producer,miscellaneous","tt0494834,tt0276437,tt0020286,tt4003440"
nm0995567,David Zellerford,"producer,director,cinematographer","tt2129930,tt6490806,tt6490800,tt0285563"
nm0995595,Andrew Sullivan,"producer,director,writer","tt3722062,tt8000932,tt0213192,tt7980074"
nm0995597,Christian Taylor,"producer,writer,director","tt3186162,tt0248654,tt0411008,tt0326148"
nm0995633,Richard Ingber,"producer,director,editorial_department","tt0357402,tt2978462,tt0450345,tt1564349"
nm0995671,Rachel Wexler,"producer,production_manager","tt1200060,tt0795174,tt1104694,tt1691334"
nm0995691,Jonah Markowitz,"production_designer,art_department,director","tt3172532,tt6064882,tt3778616,tt0942384"
nm0995768,Leonardo Heiblum,"composer,music_department,sound_department","tt0390221,tt2042583,tt1666318,tt0120679"
nm0995783,John Kilker,"producer,sound_department,writer","tt0284895,tt2443108,tt0439587,tt0487195"
nm0995893,Tim Montijo,"visual_effects,composer,producer","tt3704298,tt0473308,tt0118956,tt0435716"
nm0995906,Milo Addica,"writer,actor,producer","tt5578274,tt0337876,tt0396688,tt0285742"
nm0995943,Harald Rosenløw-Eeg,writer,"tt3616916,tt4353996,tt0427339,tt2353767"
nm0995946,Ali Reza,"actor,writer,miscellaneous","tt1334512,tt0072562,tt1226273,tt1194173"
nm0995949,Edward Flaherty,"producer,assistant_director,miscellaneous","tt1986204,tt1798684,tt1346308,tt2951514"
nm0996086,Michael Andrews,"writer,producer","tt0346631,tt6023242,tt0285534,tt7027566"
nm0996099,Christian Darren,writer,"tt0423294,tt2676318,tt0094551,tt0405980"
nm0996115,Curt Johnson,"writer,producer,director","tt0952693,tt0115322,tt0190307,tt0115320"
nm0996134,Paula Pell,"writer,actress,producer","tt2562232,tt0072562,tt2096673,tt0496424"
nm0996135,Malcolm Petal,"producer,writer","tt0470705,tt0780571,tt0348333,tt0477071"
nm0996179,John Maxwell,actor,"tt0042208,tt0048047,tt0043938,tt0033612"
nm0996527,Doug Bost,"writer,actor,director","tt0286392,tt3462010,tt0447636,tt0980967"
nm0996646,Toby Chu,"composer,music_department,soundtrack","tt8075496,tt1104001,tt0363771,tt0126029"
